id,ra,dec,mag
4756,25.3261000,-27.9837128,12.083
4757,236.0099933,-9.0414872,18.208
4758,210.9381037,-21.7465054,17.828
4759,351.6088047,64.8567950,11.853
4760,229.2854207,-81.2754050,8.107
4761,313.2316516,-11.6959200,8.997
4762,245.0755802,-38.8911089,14.782
4763,17.4263592,-2.7504239,10.242
4764,8.7940148,-30.1434490,15.534
4765,220.4267276,-64.1897802,9.056
4766,10.5284043,-23.8476453,17.210
4767,284.0396087,-20.2062467,15.961
4768,25.0125084,54.9824195,15.109
4769,191.0603310,-24.5929283,8.434
4770,7.3039186,-15.5474853,8.886
4771,225.8404213,15.1171561,8.851
4772,154.8229963,-24.0732055,11.295
4773,308.1991664,-64.8897933,8.303
4774,5.8564294,23.4017330,17.784
4775,112.5068703,-75.9513980,15.659
4776,50.9728094,7.6169135,14.430
4777,309.7366779,45.4026908,13.164
4778,335.9547202,63.7410074,14.542
4779,73.4312772,36.8733904,11.480
4780,46.2168279,-19.2780908,15.686
4781,169.4842494,30.6272818,10.659
4782,302.4416048,-46.4847942,17.548
4783,257.7309308,-59.4858200,15.105
4784,5.9933738,-36.7543587,14.058
4785,284.4803644,48.7923192,9.314
4786,112.1232029,-11.4566519,9.982
4787,276.2060288,-51.9984439,9.797
4788,142.5888584,6.6905505,17.961
4789,175.3996765,-58.2686224,14.820
4790,73.7778795,9.5215234,16.827
4791,193.6903844,23.7782534,11.908
4792,330.4129875,49.4586477,17.040
4793,319.5731147,-34.3430944,17.082
4794,334.0570028,-23.6759099,12.846
4795,245.2390176,38.7522768,15.585
4796,34.9541361,-1.7795221,10.840
4797,301.3565752,-62.7815010,9.791
4798,1.6918581,-2.1107864,16.309
4799,257.7387796,-11.5309564,15.027
4800,119.5478016,36.9268009,13.094
4801,163.1753820,-0.7631281,9.948
4802,98.2215625,-59.6037422,11.018
4803,276.8128122,-0.9119688,18.034
4804,274.1860249,-49.1387150,12.528
4805,44.9371978,-26.4997582,8.760
4806,308.8322080,21.8411119,16.555
4807,208.1443446,-68.7819241,14.830
4808,55.3796479,-5.5516772,16.404
4809,98.8093665,22.5270387,15.070
4810,91.5005232,23.7577812,16.472
4811,144.2894465,-26.8966276,9.824
4812,312.5557209,-27.3377659,16.049
4813,257.9049047,-38.0796887,16.222
4814,330.9916790,65.4182979,14.040
4815,12.0925973,-11.6732774,15.863
4816,358.9585293,-71.0324195,15.598
4817,237.2258092,-81.0623073,18.231
4818,313.9911943,-16.3518298,16.616
4819,213.7504804,-50.5213779,11.870
4820,351.9838585,-50.1598948,17.871
4821,90.8392931,-2.9952640,16.346
4822,231.9395188,71.3002691,16.905
4823,73.6735654,69.2712421,11.949
4824,264.8444808,-35.4954757,10.098
4825,4.8192756,-17.7068595,17.321
4826,129.0150181,-31.7837683,12.875
4827,127.2198388,76.4347966,16.466
4828,117.7420770,5.8229993,8.673
4829,268.2353368,51.0138879,16.899
4830,264.9661704,10.4506137,13.999
4831,238.3720735,-74.3489311,12.007
4832,215.9324943,-11.7177623,17.176
4833,116.1518049,-77.1980933,10.647
4834,312.8009118,49.7826856,10.934
4835,355.0748643,24.5128517,9.203
4836,164.7402911,4.2329711,13.779
4837,241.1328151,13.9443453,13.101
4838,162.1192376,-9.3215265,14.930
4839,155.9607377,30.1940758,13.650
4840,36.8171463,40.1613374,12.695
4841,280.7697754,5.3944238,13.367
4842,204.8290445,-66.0685482,14.186
4843,315.1843290,18.7060570,13.323
4844,288.7491823,-29.2797774,12.689
4845,339.3912165,-42.9916981,15.511
4846,167.4162625,33.6878217,15.009
4847,210.9485481,14.0885742,16.579
4848,281.1503622,2.5069726,16.064
4849,114.2706900,-4.9788829,15.420
4850,170.1342418,-19.6908619,11.347
4851,256.6343108,-53.3273637,17.889
4852,281.5293131,49.7619394,14.913
4853,125.3795623,20.2153174,12.883
4854,257.8730768,11.2539761,12.856
4855,282.2548908,-54.0535414,11.383
4856,139.0636368,44.4313336,9.923
4857,276.1725061,44.5667063,15.344
4858,35.0992245,3.4196924,12.200
4859,350.8388795,-18.0670252,10.072
4860,119.8799468,-76.6768513,18.087
4861,323.3618034,41.7228455,17.866
4862,160.8285972,74.7656612,15.538
4863,1.4393948,7.6997456,13.289
4864,202.2817581,9.9558543,13.310
4865,27.3738925,15.9947151,15.495
4866,155.3014987,-24.3199803,9.761
4867,305.0719400,-37.0809451,8.501
4868,235.5605289,1.0734820,10.614
4869,251.1774223,55.8261805,17.291
4870,244.9940828,7.1875177,15.487
4871,281.5141818,-17.2149288,17.362
4872,96.6104234,28.0224329,15.039
4873,152.3870983,1.8425862,15.824
4874,301.4724918,-69.7244076,12.466
4875,256.1385718,-16.3483105,12.405
4876,41.5166110,-45.9442690,8.345
4877,156.6604289,-58.3646785,15.630
4878,303.6882946,19.7296872,15.220
4879,172.9360958,11.8100518,12.284
4880,119.3803639,-15.4049318,17.519
4881,122.2687710,-26.3401792,13.354
4882,235.2900186,-19.6746552,8.069
4883,39.1053510,63.5485354,16.650
4884,61.9307777,6.2008000,16.242
4885,157.8069994,-0.4914708,17.371
4886,314.3692845,79.0829667,10.181
4887,192.8042992,-79.7257614,15.199
4888,354.2561594,-8.5718937,9.494
4889,291.7768922,20.3874022,10.418
4890,341.0215870,-33.6474388,13.056
4891,19.1261432,-57.5149483,8.741
4892,0.1823275,-57.0603794,17.600
4893,17.3035877,-26.6477487,8.415
4894,157.0792802,-42.8245325,12.553
4895,3.4280572,23.0617732,10.695
4896,83.3787190,53.3798898,12.669
4897,127.5619910,1.8520500,10.988
4898,202.1076580,-54.7545229,11.634
4899,254.6570966,-0.0860705,15.685
4900,161.0947336,28.8084547,16.781
4901,347.9836999,-30.5982832,11.643
4902,249.8154179,-26.9672692,15.214
4903,217.7283623,-11.5894485,16.950
4904,251.4919977,-2.9157493,17.161
4905,230.5697643,-62.2312803,9.003
4906,320.8307150,43.1150519,13.933
4907,302.5768597,32.9707809,14.406
4908,116.0626062,-27.0887198,16.221
4909,105.6094852,-20.2570195,16.279
4910,348.2565709,-21.6980106,17.983
4911,277.8913010,36.5368769,17.164
4912,213.8784086,-19.8366454,17.238
4913,161.5026811,-40.1737096,11.716
4914,106.0207455,-13.5733955,11.602
4915,78.3131521,-68.4146989,9.574
4916,343.3245762,-11.6024647,16.825
4917,89.7400528,-77.1392111,8.927
4918,90.1775455,-1.2093804,16.985
4919,67.2767650,-66.7768197,16.407
4920,148.5401486,-38.3398695,17.751
4921,7.9952399,-59.6053677,17.803
4922,14.0579942,-0.8136438,10.706
4923,53.8968777,13.7818136,14.341
4924,213.7727037,6.3225521,11.050
4925,38.1445327,3.1116859,10.360
4926,44.7075014,74.1234752,15.779
4927,346.1994151,23.5683025,11.770
4928,297.5145672,43.4547516,17.022
4929,55.4931202,-35.4133196,8.734
4930,195.7512740,0.1296295,12.785
4931,159.1791934,-80.2242055,11.972
4932,236.4129810,-24.8153042,17.531
4933,178.5265061,60.5691892,9.046
4934,9.8394658,15.2756826,15.798
4935,279.9413716,-62.1004983,14.343
4936,357.3749672,-13.4944400,16.523
4937,332.0900318,-33.1546996,13.396
4938,29.6662079,-22.4997540,15.818
4939,143.7493197,-32.9274095,9.839
4940,243.2214010,-1.6373581,9.426
4941,313.2372729,-27.4175922,10.725
4942,274.0356338,-42.2680406,13.094
4943,320.4467047,-48.6258895,15.146
4944,356.4867514,7.7725418,17.337
4945,262.9414618,5.7904413,17.834
4946,237.7009591,5.7901292,17.058
4947,222.8263943,-39.5898853,11.544
4948,40.5332779,-52.1042217,15.800
4949,116.7234042,56.5869295,10.377
4950,244.8310262,-67.1098149,10.101
4951,54.5977524,-52.6246948,13.958
4952,180.3421164,45.4367169,17.536
4953,237.0893533,-32.0269336,17.525
4954,174.6313422,87.4802470,14.649
4955,324.2376395,33.5316211,13.182
4956,95.7197423,62.6055071,11.011
4957,247.0719361,-58.0466469,11.442
4958,149.6742798,65.8450998,16.479
4959,23.1792657,37.4961948,8.425
4960,206.9599694,10.0786206,9.501
4961,100.3347104,-69.3042657,17.308
4962,91.6256042,-2.4794480,10.452
4963,166.2478919,30.5065697,16.533
4964,69.8641531,33.9091906,10.395
4965,293.4896214,-2.3928006,10.750
4966,27.2157860,47.4013400,15.204
4967,329.8019941,74.6261384,15.570
4968,254.4600049,-31.6648143,14.169
4969,228.6121237,-58.4388938,15.827
4970,15.4304810,23.3494333,17.937
4971,212.5774616,10.2906197,15.338
4972,343.8384805,-3.2995774,16.426
4973,329.6228828,42.0328965,17.884
4974,345.2620127,30.4916967,17.635
4975,2.8036087,-6.3524194,14.656
4976,212.7470273,50.5025035,16.524
4977,329.7214390,20.6448977,11.239
4978,203.5141524,4.9682242,12.988
4979,23.5476235,29.1725370,13.282
4980,94.8634773,-5.1560079,14.820
4981,155.6910025,27.9730499,13.937
4982,191.1613688,-57.4152394,8.160
4983,43.7904419,-12.8346772,13.152
4984,65.8781756,21.2448173,13.002
4985,224.0958307,59.7445697,15.534
4986,237.6017903,-86.2703370,16.101
4987,25.6174207,-10.4309647,17.239
4988,15.9460936,-31.5326212,14.112
4989,333.9286240,-50.0314216,11.326
4990,262.4383635,32.7986042,11.915
4991,211.0068064,21.9579690,11.455
4992,55.1114627,-51.4956947,12.669
4993,355.0796693,-28.3243676,16.030
4994,271.8881505,25.9058312,12.465
4995,341.0914912,-19.9563245,10.784
4996,293.6549566,40.9463533,8.121
4997,293.1983423,-44.4508300,9.198
4998,47.4351413,-56.5381227,16.787
4999,160.6324109,49.8009325,13.347
5000,169.6726190,-54.1749088,16.357
5001,343.8845109,-2.9277222,10.433
5002,16.9469827,-34.6138818,17.844
5003,5.2902465,-7.7478515,12.814
5004,227.6726249,80.4143182,16.903
5005,323.4437961,-5.0935422,12.323
5006,154.4227353,-59.9535232,10.603
5007,114.3687071,70.7145609,14.573
5008,145.0274435,-32.9464270,8.069
5009,117.2812784,12.7571358,9.412
5010,24.2733831,52.4987006,14.441
5011,180.6326231,8.8776192,15.964
5012,129.3959762,57.8042119,13.357
5013,355.9550870,-44.2599563,15.411
5014,342.1256024,-0.6473478,18.105
5015,326.1493863,1.8790363,15.284
5016,73.7097820,20.7491527,15.350
5017,359.2787909,-33.0699289,13.701
5018,23.7350676,11.5939373,13.839
5019,10.2300570,3.9823251,17.473
5020,301.2424056,4.4908337,15.754
5021,22.4553371,1.2724335,8.234
5022,182.6712237,33.8773946,17.840
5023,17.3947762,-27.9856951,17.630
5024,211.9444540,-14.6967729,8.629
5025,129.8608230,-14.7162175,12.778
5026,17.7384329,25.6068473,16.461
5027,164.9287208,-52.2274684,11.892
5028,334.1624592,-3.9623964,16.874
5029,37.4534194,-31.5179342,18.113
5030,167.2949482,57.2731395,8.361
5031,100.3630062,29.0116284,18.143
5032,354.2781610,-67.1226140,9.762
5033,75.1717262,-32.5198906,15.721
5034,148.8386862,-13.9801395,15.673
5035,234.1140139,60.5943787,16.076
5036,318.6501950,72.4050422,13.733
5037,58.8407338,43.6227817,15.884
5038,227.6671374,71.5817763,11.583
5039,32.9162148,-88.0027664,16.905
5040,4.0343610,-59.7371108,17.050
5041,5.0525482,-13.1925259,12.559
5042,240.2522927,2.8297526,11.456
5043,246.3263883,25.3404307,17.903
5044,62.6382900,36.4982926,10.454
5045,310.1604953,-21.4451934,9.578
5046,97.6089749,32.0848138,8.164
5047,355.7824836,23.7526101,8.716
5048,210.5615912,-28.7273583,11.683
5049,166.6611811,22.5245637,11.056
5050,196.8737784,-27.0730014,16.401
5051,164.7557235,-56.8473725,10.430
5052,113.8608485,-2.5224813,16.907
5053,173.9516423,7.5317109,15.759
5054,193.3905031,-67.8619653,11.535
5055,191.6311335,69.1544669,10.791
5056,32.6623170,-25.4940200,9.377
5057,290.0480513,-25.8971101,17.951
5058,69.4401433,-25.3199876,8.842
5059,80.1005536,-15.8588479,16.032
5060,106.7481271,63.0057813,9.363
5061,249.5037728,34.9025930,10.515
5062,245.9092565,50.4370717,15.168
5063,333.8272668,59.2003479,10.649
5064,51.3786298,64.1951966,11.517
5065,256.6332990,-14.0757908,18.145
5066,297.3831152,52.5855687,15.349
5067,19.2092260,-25.8880215,17.454
5068,127.6175209,-17.6420929,16.042
5069,231.8244526,-43.4848247,15.404
5070,57.4269275,35.9370182,16.500
5071,138.3845117,-24.9704529,12.626
5072,79.9460031,44.4704862,16.100
5073,59.0282950,-43.9474944,17.173
5074,262.5051767,63.4628254,16.702
5075,83.8529520,65.6344185,10.943
5076,14.5304745,13.0111323,16.156
5077,343.5812640,-36.4770301,14.946
5078,8.0772300,-29.4154286,16.347
5079,239.7978229,67.3108208,11.293
5080,323.1652147,60.5655344,15.323
5081,285.8790953,-25.9719588,13.479
5082,299.0479680,45.2884576,10.859
5083,314.9788731,-58.6127804,8.299
5084,50.1807741,-41.3792268,14.873
5085,199.2590663,66.0513537,15.079
5086,337.9172893,23.5469778,11.998
5087,267.4295695,-68.5654437,9.834
5088,170.2561641,26.2941033,17.669
5089,240.8429580,39.3391225,12.796
5090,319.5234549,1.9931816,10.572
5091,114.2235976,42.9401234,17.187
5092,176.4179342,20.3103756,15.180
5093,327.2258758,-53.7064079,13.893
5094,25.4258746,-25.5596777,14.989
5095,61.5094246,-66.8112321,11.026
5096,345.0836682,-17.0576816,9.105
5097,119.1902461,47.9441949,15.728
5098,328.3919788,-0.6347329,15.548
5099,42.8172190,-33.1029530,8.466
5100,18.6506525,-79.9580079,13.211
5101,156.6008483,-63.8609641,16.882
5102,180.6465437,25.3025108,17.994
5103,207.8083759,43.2832034,17.527
5104,121.3571222,37.5627533,13.300
5105,163.1080837,-34.7881355,16.999
5106,306.2296728,49.6261326,8.873
5107,342.9964259,-59.0998856,14.191
5108,182.7003113,-48.8716084,13.366
5109,247.5524448,-13.4148435,15.571
5110,322.2971898,-30.5334947,13.059
5111,112.3075285,15.1017341,8.621
5112,307.8363371,4.8585330,13.393
5113,160.6938348,-27.8388838,16.590
5114,284.2338325,-48.1449190,10.385
5115,337.9751185,40.9969678,14.301
5116,275.6582295,-59.4257427,11.934
5117,80.9886012,-5.6670337,15.827
5118,162.3389336,-35.2000772,16.473
5119,209.4992715,59.3584721,8.662
5120,271.8728462,-26.4996155,15.883
5121,11.9896262,0.0767727,10.611
5122,103.2840709,23.3356132,8.998
5123,156.3839147,-81.4309342,16.960
5124,146.2100450,-80.4825728,16.313
5125,167.1127091,15.2489318,9.067
5126,24.1912647,30.5644509,14.441
5127,246.3873230,-1.4105087,17.500
5128,111.2272619,52.0811804,17.914
5129,230.5518373,6.5753453,15.935
5130,127.7352333,-11.3203109,16.210
5131,322.9130047,-39.9303656,15.619
5132,65.1411574,-17.1193104,12.668
5133,126.4378270,-81.0471926,18.033
5134,51.1790357,-9.5934523,15.834
5135,267.7750879,-59.5082921,12.938
5136,229.6654405,1.6888039,10.315
5137,206.6618839,-36.3359630,12.197
5138,53.8470822,16.7448276,15.685
5139,333.7407147,-1.9941572,9.359
5140,308.0796181,28.3227908,17.593
5141,208.1338637,35.9696075,17.151
5142,69.5484947,20.2223593,16.014
5143,311.0016066,-54.5454683,8.613
5144,57.6881489,-23.3047206,15.760
5145,57.3281077,61.9682858,17.364
5146,155.5931406,-67.0515171,10.859
5147,317.7481865,20.7653653,13.837
5148,57.3619424,-54.5176104,8.381
5149,250.6160061,13.2133040,12.116
5150,107.8939086,-34.8909201,13.140
5151,169.5294795,50.0170068,12.132
5152,216.4800013,0.2035573,9.641
5153,252.1716977,60.2744384,15.104
5154,159.6375534,82.7286716,17.711
5155,30.2863425,-43.8066288,16.108
5156,349.5605106,-34.2103899,13.462
5157,60.4320179,36.0776525,13.110
5158,148.5870986,38.7873859,16.084
5159,142.0220785,26.1106229,16.469
5160,345.7760051,5.8530146,8.093
5161,180.4219106,8.5403215,17.690
5162,128.6254025,-4.4314987,11.543
5163,158.1658623,-24.9547540,8.595
5164,89.0371541,51.2777750,8.966
5165,302.3700930,-27.3868672,17.220
5166,12.8020317,0.5445371,16.213
5167,179.1018258,-15.3917898,12.040
5168,22.1017950,-13.0747859,15.364
5169,71.5855941,-2.9924546,15.261
5170,76.0023116,25.9836851,9.144
5171,355.3248251,49.7669808,10.730
5172,260.9738815,-69.5959813,9.579
5173,13.8980950,-48.3828522,11.218
5174,304.4381308,37.6716870,10.982
5175,18.0547179,48.3005308,17.091
5176,301.2065334,-1.2048803,14.132
5177,245.8783292,14.3297302,10.455
5178,134.4610910,-26.8125397,8.756
5179,174.0657370,74.7782210,11.386
5180,330.7811206,68.7733273,8.156
5181,31.4393994,-77.2268472,16.890
5182,94.0315428,-26.9361225,16.695
5183,98.3492002,60.4715068,11.926
5184,63.2510217,0.4544495,16.022
5185,288.8836904,53.0817465,8.633
5186,106.0345337,29.3895732,15.252
5187,192.7663151,-84.6344099,14.549
5188,133.0626253,30.1877958,16.672
5189,351.4221426,7.2112493,9.371
5190,135.1636462,-27.6845377,13.378
5191,5.5824981,53.7280760,16.191
5192,190.7947817,40.5129088,11.423
5193,223.9602160,56.0341639,11.085
5194,341.6849669,-40.5832316,11.773
5195,223.6099024,7.7470441,12.807
5196,186.9252464,11.9376622,17.959
5197,25.4513267,-9.2222691,8.173
5198,203.2319662,-33.2141765,11.553
5199,188.1038965,14.5810765,9.656
5200,292.3500173,-41.3940455,16.752
5201,344.6932399,26.5694492,10.762
5202,35.9386822,-23.3295610,11.211
5203,151.0159669,-70.5436770,17.908
5204,301.7690287,13.1358981,12.145
5205,13.0086747,-17.2749679,17.178
5206,129.8445656,36.6931241,11.288
5207,194.2273216,38.9775105,16.737
5208,314.8558680,-64.4014184,11.174
5209,36.9160584,33.6890472,17.072
5210,184.3374354,13.2337999,17.197
5211,59.4122628,9.4223714,16.838
5212,104.0071939,-22.0686011,14.811
5213,121.0402169,-0.6025738,14.257
5214,61.6683672,-18.8043028,16.267
5215,251.3379582,-33.0015431,8.455
5216,235.0106737,-17.0344290,17.091
5217,19.2147454,7.6139752,9.891
5218,76.4706572,1.9104722,8.431
5219,52.3020570,15.8344170,17.715
5220,278.6432620,27.7716494,12.633
5221,177.5683801,-29.1239464,10.977
5222,306.7726052,30.0160245,9.954
5223,250.3025504,47.5952644,8.640
5224,116.4704469,-54.8160788,18.015
5225,136.4178819,0.1906419,17.905
5226,167.8794262,-24.0014977,16.685
5227,75.4398344,19.6668780,9.409
5228,31.7851422,-81.1839874,17.963
5229,64.2638886,17.9341442,13.972
5230,238.2322170,59.2911830,11.206
5231,284.1312577,9.7541464,11.960
5232,94.7336679,53.9483306,17.339
5233,183.4141734,-16.4373844,15.845
5234,321.8789779,-8.6348746,13.413
5235,127.5935574,29.9272787,10.104
5236,313.6908703,52.0672241,10.054
5237,197.2007865,-14.3564802,18.082
5238,28.7204712,50.4905812,14.715
5239,271.3017037,2.9118782,12.926
5240,203.0845036,-36.9855169,15.434
5241,322.9734164,50.7797479,16.954
5242,170.8861436,-30.2864935,16.632
5243,311.6641855,23.0287444,15.249
5244,173.0901607,86.3697838,15.315
5245,168.2250977,55.4330462,14.485
5246,164.2567820,-33.9042370,8.126
5247,187.4762391,61.6839444,12.386
5248,31.8882477,10.1511809,10.329
5249,66.7555596,4.3821867,17.162
5250,248.7526152,65.7606497,11.666
5251,257.3067486,-28.8138245,15.869
5252,60.3348239,-45.1636275,10.165
5253,106.9119999,-6.5506988,9.935
5254,155.3487993,68.2568931,12.871
5255,200.7043023,-10.2071509,16.111
5256,355.5163668,11.5911502,11.506
5257,325.6142809,-39.2256242,14.254
5258,143.2835782,-27.0875630,15.982
5259,161.0983350,-9.2094275,14.113
5260,243.2495306,45.6118830,11.562
5261,121.5385218,4.4264783,11.571
5262,12.8993225,43.7967916,8.949
5263,329.8196213,-31.9630304,11.663
5264,18.8006928,-21.2035350,15.102
5265,246.1746890,-30.7294954,12.827
5266,121.8358358,-38.8692175,8.972
5267,240.5141442,-29.6362142,13.541
5268,59.7089527,30.8545332,9.655
5269,225.0081179,-34.8447185,9.041
5270,104.4465912,-51.2839246,17.352
5271,264.2989770,13.0970593,8.155
5272,177.4667246,29.0371784,12.669
5273,116.7489306,22.7879059,10.066
5274,190.5705283,13.0625884,15.869
5275,103.3537098,-31.1903386,15.681
5276,237.3356424,14.4349471,8.129
5277,239.0002660,-13.5649207,14.982
5278,305.5185716,61.2393009,13.886
5279,276.4066538,26.3795386,17.320
5280,45.6651149,35.3989140,14.363
5281,339.8854420,-37.1912654,10.284
5282,344.1018706,20.7414063,11.106
5283,71.1997089,-40.8707890,10.261
5284,358.5252521,-1.2692320,15.883
5285,271.2026113,-39.8729207,16.676
5286,359.2921131,26.3876866,17.591
5287,101.9773032,-39.4590003,16.880
5288,125.0518057,-7.5148124,11.087
5289,60.4699970,-70.4729439,11.191
5290,303.9768964,39.8427577,16.354
5291,142.5911588,15.1538535,13.771
5292,230.0187203,40.9207739,17.502
5293,127.3367318,54.5263951,10.744
5294,56.0417630,35.4440808,11.182
5295,244.8756037,-9.7546182,11.745
5296,233.2725534,-59.0108709,16.384
5297,281.2429326,14.5121464,13.519
5298,313.1034456,62.6451748,9.593
5299,341.3994758,-37.0954101,13.412
5300,142.0724950,3.8612557,11.476
5301,168.2232152,18.2239488,9.348
5302,132.5800395,23.7869062,13.176
5303,95.6208758,4.2065151,17.694
5304,173.2676556,26.1838266,10.149
5305,86.0459161,58.4242740,17.494
5306,284.0390034,13.2345514,10.201
5307,203.9103741,11.5413831,14.423
5308,50.2477528,41.0617812,13.070
5309,85.4926360,17.8449926,17.400
5310,150.9054602,-11.5283236,17.674
5311,140.0992975,-50.2702851,12.676
5312,230.8286777,63.8595792,16.962
5313,164.8703694,43.8448270,10.881
5314,199.2768935,2.7861751,9.548
5315,136.8270503,-89.2077850,9.799
5316,259.9917035,34.5518178,14.610
5317,140.2469339,63.3062520,8.810
5318,189.1296397,38.8566812,8.595
5319,247.1567245,18.5334133,9.791
5320,278.2491166,-10.6550826,10.651
5321,113.8137898,7.9079024,17.296
5322,358.4881331,-47.1989108,9.354
5323,189.4051904,9.5982609,8.866
5324,79.0952695,9.7956415,14.348
5325,81.9689106,43.8628061,12.141
5326,248.1791248,-19.1424482,12.299
5327,192.8413967,82.8194820,12.316
5328,151.1872054,35.1014268,16.024
5329,294.7634811,73.4634136,9.713
5330,72.7250842,35.9544600,16.143
5331,40.3427773,4.7596968,9.007
5332,304.0373720,15.1538963,15.062
5333,316.9906419,36.5968901,8.099
5334,171.7820673,58.8534213,8.436
5335,52.4681683,-40.1439792,11.328
5336,158.9339250,27.0040565,17.528
5337,315.6070167,57.4574500,11.412
5338,275.1050310,-10.7733319,16.750
5339,180.4300451,65.4150380,17.489
5340,184.0089868,39.4524537,9.507
5341,98.8135397,-5.0173471,13.749
5342,40.0296067,-14.1168426,8.123
5343,113.8322457,-39.9504311,12.630
5344,263.7313348,-26.0826125,16.043
5345,95.1757204,-75.6778522,11.951
5346,323.4679864,-49.6269925,17.641
5347,330.2252469,-39.2312147,11.748
5348,230.1618169,16.7133388,12.193
5349,145.1008704,-35.1481459,17.970
5350,313.4533178,-55.0912651,13.539
5351,347.8878762,5.8823324,12.128
5352,123.9555897,13.9686377,12.225
5353,288.5280223,22.6729957,16.775
5354,150.0726242,53.2131473,16.504
5355,262.8988519,-55.3186772,17.555
5356,237.1053203,39.3547621,10.073
5357,227.6582213,31.4658284,14.191
5358,319.2862181,-21.0784873,17.884
5359,153.8275501,-42.6294311,13.017
5360,138.6217766,33.6552277,14.692
5361,346.6957675,-25.1169191,16.528
5362,84.3354644,-1.3404799,11.809
5363,45.8617543,-20.5418349,15.541
5364,49.1511499,-27.1296050,8.922
5365,215.8127815,-31.8025386,10.140
5366,170.0914713,-51.8216617,9.465
5367,335.6774765,11.8656894,9.563
5368,2.2722412,59.0111268,9.548
5369,148.7287708,51.1462413,15.882
5370,190.5537308,15.1537975,8.360
5371,7.6749621,48.9348504,17.737
5372,73.0437935,-3.4235878,14.274
5373,237.3112154,-34.9130052,13.266
5374,141.0092339,-45.6365797,10.965
5375,217.9813231,-56.5100007,10.547
5376,313.8288458,19.4180313,9.342
5377,171.8899922,-24.3535466,14.431
5378,17.4208874,11.8359352,17.079
5379,334.7902537,-1.6174508,17.940
5380,53.2837473,-61.8509433,10.793
5381,6.0483708,-28.7879177,9.124
5382,302.0734556,64.9198475,17.149
5383,40.5396470,34.5215895,16.773
5384,178.0397613,-19.6933249,17.671
5385,131.0244433,-6.1080094,18.119
5386,136.9288901,18.3562285,14.197
5387,22.2544805,39.3895142,16.264
5388,101.0484807,-41.4987646,11.918
5389,92.7493700,-9.3121381,15.298
5390,170.8202422,9.5135116,8.597
5391,187.2765329,-47.4509255,11.490
5392,159.5636417,-44.1758855,16.472
5393,48.2221056,-47.7247958,18.100
5394,283.7800063,3.9752172,15.166
5395,95.9255764,67.8411489,16.222
5396,250.4946390,-2.9950830,10.543
5397,326.8185713,9.1304415,16.074
5398,138.6167835,-56.5133476,16.996
5399,85.0894302,-30.7647174,10.428
5400,281.9558171,57.3888344,17.957
5401,95.1404972,-9.4241622,11.692
5402,3.2109599,-10.0626246,16.273
5403,216.5986080,0.2574478,9.621
5404,277.0089464,-25.0177593,14.212
5405,208.7624292,-53.4720579,10.235
5406,180.4724238,24.0147611,12.127
5407,58.2751486,-2.1509228,15.893
5408,304.5277716,-38.6690950,14.915
5409,285.3321196,54.6300538,15.296
5410,172.2849803,48.1352861,9.639
5411,94.6762125,28.6954326,9.889
5412,84.4652175,0.4029196,9.427
5413,112.8936302,28.9192501,9.438
5414,241.4555657,77.4999613,15.255
5415,94.6086386,62.3358975,8.899
5416,258.8002198,47.8228128,12.520
5417,256.7470474,54.4685748,9.884
5418,247.4279857,34.3617689,15.374
5419,205.3005651,-11.3976032,14.391
5420,186.0497204,6.2683923,17.790
5421,110.2439498,-74.8816410,9.334
5422,69.0768178,40.6148279,14.265
5423,229.5795811,-36.8225290,14.786
5424,60.5525678,-22.5581761,13.589
5425,46.2402910,24.9056814,16.424
5426,250.7320645,24.7510822,10.399
5427,162.0910908,-64.4669379,11.820
5428,89.7260240,-47.4835684,15.262
5429,118.0703433,2.2191216,15.951
5430,177.0721595,-21.9369003,16.297
5431,312.2202003,-68.3842933,16.176
5432,166.7226434,50.1074292,15.629
5433,297.3566982,-43.4490030,9.521
5434,181.7349935,-4.7507484,11.524
5435,226.7212665,-21.4069679,16.102
5436,329.9195828,-58.7295620,14.159
5437,267.3811829,23.2358933,16.531
5438,91.7823614,-13.0397203,17.714
5439,318.8045424,-53.8095338,8.830
5440,176.0258734,-6.4365578,16.858
5441,16.5874696,-60.4108471,8.584
5442,259.2324825,46.5937180,8.854
5443,193.8639153,22.9515117,14.003
5444,348.7113884,-2.1316955,12.153
5445,185.8908890,42.0961243,11.796
5446,331.1661213,59.7366441,17.315
5447,104.2256379,-12.9210857,17.899
5448,260.8678389,-43.1068649,12.558
5449,89.1181757,-3.2495212,12.907
5450,300.4072797,54.7394908,9.484
5451,279.8216372,-14.0833071,10.302
5452,234.6085001,-38.1808874,9.525
5453,56.1836971,70.7121781,8.127
5454,139.0649205,-72.7869058,10.892
5455,51.0517494,16.7647238,17.303
5456,9.8344927,-78.5222271,15.371
5457,156.9083274,79.9993137,17.143
5458,90.5955329,-79.6037435,15.032
5459,208.8918731,-34.2133903,14.698
5460,58.0937776,8.8685831,14.622
5461,225.1646425,47.8292323,16.659
5462,111.3874218,46.3513157,17.628
5463,247.2025079,27.3272486,14.885
5464,299.7737351,-18.4316990,9.583
5465,44.5032456,52.6766385,14.733
5466,310.0446730,44.0780803,12.252
5467,140.1086236,10.6119389,15.577
5468,316.5052375,-37.2004488,18.097
5469,24.2148865,38.5295519,16.993
5470,272.1872810,12.3393540,8.594
5471,74.8650992,-2.6942349,11.659
5472,279.1681548,56.3349657,14.334
